category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,category_group
Food Staples & Cooking Essentials,SK FOOD.Selection,147500,23,113575,4.8,57.0,[Combo 2 Hũ] Khô gà lá chanh loại ngon - không pha trộn mỗi hũ 300G hiệu SK FOOD,296,Food Staples & Cooking Essentials
Snacks & Confectionery,ChengMei food.Selection,48900,29,34719,4.9,99.0,"1 bịch 100 viên  Kẹo cà phê CACAO, kẹo cacao hương vị trà đen , Kẹo cacao hương vị trà ô long",275,Snacks & Confectionery
Snacks & Confectionery,Phukiensaleoff.Selection,70600,23,54362,5.0,15.0,Sét 10 bịch Bánh tránh tỏi muối nhuyển xì ke siêu gây nghiện,191,Snacks & Confectionery
Snacks & Confectionery,Ăn vặt store TD,15000,0,15000,5.0,64.0,100gr kẹo dẻo cá sấu,341,Snacks & Confectionery
Food Staples & Cooking Essentials,Anvat492,180000,45,99000,5.0,17.0,"Set Ăn Vặt Trung 1kg, Combo set ăn vặt nội địa trung 1kg - Ăn Vặt 492",80,Food Staples & Cooking Essentials
Snacks & Confectionery,Tân Lộc Phát Food.Selection,70600,23,54362,5.0,20.0,Nho Vàng Sấy Khô Tân Lộc Phát Hũ 500g,55,Snacks & Confectionery
Snacks & Confectionery,Paco Food,7000,0,7000,5.0,14.0,1 hộp kẹo dẻo vị trái cây Kim Yến tuổi thơ hộp 18g,96,Snacks & Confectionery
Snacks & Confectionery,HẠT ĐÁC TƯƠI,59000,24,44840,5.0,481.0,"1KG HẠT ĐÁC TƯƠI LOẠI GIÀ  cứng vẫn dẻo chuẩn rim làm topping trà đồ uống pha chế, hút chân không",1400,Snacks & Confectionery
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,43900,29,31169,4.9,13.0,ĐẬU PHỘNG RANG TỎI ỚT TÂN LỘC PHÁT FOOD | BỊCH 250G,32,Food Staples & Cooking Essentials
Snacks & Confectionery,ChuChan,60000,18,49200,5.0,2.0,[ CHUCHAN] Bánh tráng RÌA Ủ BƠ muối nhuyễn,0,Snacks & Confectionery
Pet Food,PET SHOP AK,46000,0,46000,5.0,8.0,Combo 30 Cây Xúc Xích Siêu Dinh Dưỡng Ăn Liền Cho Chó Mèo TAOTAOPET,54,Pet Food
Snacks & Confectionery,Bách Hóa Giá Mềm huynhtunga,39000,31,26909,4.9,175.0,Mè Xửng Dẻo Hương 250G,1300,Snacks & Confectionery
Food Staples & Cooking Essentials,pdgroup.Selection,43900,29,31169,5.0,6.0,Combo 2 bánh tráng siêu mỏng dai giòn Meizan 120gr chữ nhật 16x21cm,18,Food Staples & Cooking Essentials
Snacks & Confectionery,SHOP ĂN VẶT NỘI ĐỊA - NHẬP KHẨU NHÀ BƠ,119000,34,78539,5.0,56.0,"🔥 HOT HIT 🔥 TÚI 500G KẸO DẺO TRÁI CÂY LỘT VỎ,BÓC VỎ MIX NHIỀU VỊ SIÊU THƠM MÁT,ÍT NGỌT NGON MÊ LI",164,Snacks & Confectionery
Snacks & Confectionery,Food Plaza,74000,22,57720,0.0,0.0,Socola SCHOGETTEN Sữa Chua-Dâu – Thanh 100g (18 Viên Rời),0,Snacks & Confectionery
Food Staples & Cooking Essentials,SK FOOD.Selection,66000,23,50820,4.7,21.0,Trái Cây Sấy Khô Nguyên Miếng Hàng Xuất Khẩu Thương Hiệu SK FOOD - 250G (Đồ Ăn Vặt Siêu Hot),220,Food Staples & Cooking Essentials
Snacks & Confectionery,HÀ ANH 2K,11000,0,11000,0.0,0.0,Kẹo Xốp Ovaltine nhân Socola 25g - Marshmallow [ HÀ ANH 2K],10,Snacks & Confectionery
Snacks & Confectionery,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,50400,29,35784,5.0,14.0,Xoài sấy dẻo nguyên miếng hàng đẹp cao cấp chuẩn chất lượng phù hợp biếu tặng - túi zip 100g TPS,42,Snacks & Confectionery
Outdoor Sports & Activities Equipment,Đăng Quang Shop,225221,22,175672,4.8,52.0,"Đèn pha led dùng pin công suất lớn,đèn tích điện Đèn pin led chiếu xa dùng chân pin Makita",242,Đồ điện tử khác
Snacks & Confectionery,TRUNG MINH THANH,96120,12,84585,4.9,191.0,"Kẹo Socola thương hiệu Andes 132g chính hãng, hương bạc hà / sữa bạc hà date 09.01.26",1400,Snacks & Confectionery
Food Staples & Cooking Essentials,MASAN CONSUMER,31000,23,23870,5.0,20193.0,[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K]Xúc Xích Tiệt Trùng Ponnie Vị Heo Gói 35g,53000,Food Staples & Cooking Essentials
Pet Food,Pet-1989,25000,0,25000,4.9,69.0,Đồ Ăn Vặt Xương Da Bò Xương Canxi Xương Gặm Sạch Răng Cho Chó Pet-1989,726,Pet Food
Snacks & Confectionery,Anvy Foods 01,110000,27,80300,4.9,912.0,"500gr Xoài Sấy Dẻo Chua Ngọt hàng xuất khẩu, ăn vặt AnVy Foods",3700,Snacks & Confectionery
Food Staples & Cooking Essentials,MASAN CONSUMER,235000,28,169200,5.0,960.0,[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K][Chọn loại] Xúc Xích Tiệt Trùng Ponnie Vị Heo Gói 70g,7400,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,Anvy Foods 01,70000,12,61600,4.8,57.0,200gr Mực Cán Khô Tẩm Vị -HÌNH THẬT 100%-FREESHIP ĐƠN HÀNG TỪ 50K,262,Food Staples & Cooking Essentials
Snacks & Confectionery,huyendu2712,22000,0,22000,4.9,28.0,100g socola chip,236,Snacks & Confectionery
Food Staples & Cooking Essentials,MASAN CONSUMER,144000,27,105120,5.0,709.0,[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K]Mì Omachi lẩu cầm tay hương vị lẩu tomyum hải sản ly x 71gr,3100,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,73900,23,56903,4.9,232.0,Hạt điều bể rang muối vỏ chất lượng ăn vặt ăn kiêng giảm cân tps,7900,Food Staples & Cooking Essentials
Kitchen Appliances,TH SMART STORE,10940000,25,8205000,0.0,0.0,Máy Xay Nấu Sữa Hạt Đa Năng MEDION MD19888 11 Chương Trình Tự Động Vệ Sinh,0,Kitchen Appliances
Snacks & Confectionery,MuaSam Nhanh,103002,1,101971,5.0,9.0,[Good Taste] [deep eating] [great taste for fried coconut ice cream mochi cake,23,Snacks & Confectionery
Snacks & Confectionery,Viettin Mart 1593072786,69000,51,33810,4.7,33.0,"200g Kẹo bông gòn xốp mịn, xốp dẻo marshmallow",149,Snacks & Confectionery
Food Staples & Cooking Essentials,LÀNG ME VEGETARIAN FOODS,81700,23,62909,5.0,100.0,"Gà Lát Chay , thịt gà chay Khô Ngon Loại 1 Làng Me , chế biến món chay ngon ( gói 500 gr ) , Hàng công ty không chất bảo quản , không biến đổi Gen",361,Food Staples & Cooking Essentials
Pet Food,PET SHOP AK,60000,7,55799,5.0,163.0,Đồ Ăn Vặt Xương Gặm Sạch Răng Thơm Miệng Yaho 240g (30cái),984,Pet Food
Food Staples & Cooking Essentials,shop9890,100000,21,79000,4.8,1896.0,[HCM]500g khô heo cháy tỏi,8500,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,MASAN CONSUMER,104000,29,73840,5.0,451.0,[15.9 - 17.9 Voucher 18% CHO ĐƠN TỪ 199K][Chọn loại] Túi Xúc Xích Tiệt Trùng Heo Cao Bồi Nhân Phô Mai Túi X 32Gr,1800,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,TPS NICE,180000,48,93600,4.9,247.0,COMBO TÙY CHỌN  ĐẬU PHỘNG TỎI ỚT - ĐẬU PHỘNG CỐT DỪA HIỆU SK FOOD,670,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,TPS NICE.Selection,81700,23,62909,5.0,1.0,MÍT SẤY KHÔ GIÒN NGON ĐẶC SẢN ĐÀ LẠT HÀNG XUẤT KHẨU SK FOOD - 200G,104,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,SIÊU THỊ ĐỒ KHÔ VŨNG TÀU,219000,43,124830,5.0,36.0,[Chính hãng - Date 2027] KỶ TỬ ĐỎ sấy khô Goji Berreis Organic Traditions hộp 454gr của Mỹ,114,Food Staples & Cooking Essentials
Snacks & Confectionery,Million Million,20000,0,20000,5.0,97.0,Kẹo Nhai 3 Viên Dynamite Chews Candy (Gói 125g),1100,Snacks & Confectionery
Snacks & Confectionery,Figo Chocolatier,40000,7,37200,4.5,16.0,[SIÊU NGON -SOCOLA TẾT 100G] Kẹo socola sữa nhân CÀ PHÊ 100g FIGO gói quà,56,Snacks & Confectionery
Food Staples & Cooking Essentials,CHẢLỤANGON,85000,17,70550,4.9,1884.0,Chả lụa ngon nhà làm ( 500g ) không tính vỏ,4600,Food Staples & Cooking Essentials
Snacks & Confectionery,VIKCO MART,31000,0,31000,5.0,204.0,KẸO DẺO TRÁI CÂY 3D LỘT VỎ BOBO COCKO NHIỀU VỊ - [60-75GR],884,Snacks & Confectionery
Snacks & Confectionery,Anh Đạt,410000,10,369000,5.0,3.0,"Kẹo hạt Nougat, kẹo nougat hạnh phúc ăn kiêng ăn vặt thơm ngon healthy",16,Snacks & Confectionery
Food Staples & Cooking Essentials,SK FOOD.Selection,72200,23,55594,5.0,9.0,[HCM]Cơm cháy lắc khô gà giòn tan thơm ngon hiệu SK FOOD - Hũ 300g ( món ăn vặt siêu hot hiện nay),626,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,SHOP HAIMY,38000,20,30400,4.9,268.0,1 kg salt babies' fiber shingle (saline brocade)-snacks,992,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,Đặc Sản Lạng Sơn 1611284642,80000,15,68000,5.0,2.0,"Củ Cải Giòn Tứ Xuyên, Củ Cải Muối Trung Quốc Siêu Ngon – Túi 70g & 80g – Hàng Chuẩn",39,Food Staples & Cooking Essentials
Snacks & Confectionery,kẹo dừa bến tre,60000,5,57000,4.9,69.0,Kẹo dừa đậu phộng sầu riêng 500gram ( Thanh Long),415,Snacks & Confectionery
Snacks & Confectionery,Lanna Store,400000,19,324000,4.8,38.0,【HÀNG CHUẨN MỸ MÙA 7】Kẹo thối thúi Jelly Belly Bean Boozled Mỹ hộp lớn có vòng xoay 99 gr,188,Snacks & Confectionery
Food Staples & Cooking Essentials,TLfood hop,85000,31,58649,4.4,14.0,COMBO siêu rẻ bánh tráng phơi sương muối tép hành phi bơ,45,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,vanhuonglau,37000,0,37000,4.9,96.0,Táo Đỏ Sấy Giòn Thơm Ngon Bổ Dưỡng Túi 105g - 3 gói 35g,462,Food Staples & Cooking Essentials
Snacks & Confectionery,Bách Hóa Giá Mềm huynhtunga,128000,42,74240,4.8,99.0,Kẹo Dẻo Que Thú Ngẫu Nhiên Hủ 50 Que,315,Snacks & Confectionery
Food Staples & Cooking Essentials,VIFON OfficialStore,238000,21,188020,4.9,713.0,[VOUCHER 15%] Thùng 30 gói Mì Gà Tím VIFON 75g / Gói,1800,Food Staples & Cooking Essentials
Snacks & Confectionery,Anvy Foods 01,135000,23,103950,4.9,80.0,"Mứt Chanh Dây Sấy Dẻo 500gr Thơm Ngon Ngọt Dịu, Ăn Vặt AnVy Foods",237,Snacks & Confectionery
Milk Formula & Baby Food,TyNaMiMi,149000,20,119200,4.8,19.0,Bánh ăn dặm dinh dưỡng hữu cơ Sữa Chua Trái Cây cho bé 6 tháng+,48,Milk Formula & Baby Food
Food Staples & Cooking Essentials,Viettin Mart 1593072786,178250,51,87342,4.9,269.0,Ba Rọi Cháy Tỏi Giòn Ngon VIETTIN MART,766,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,CNF ChineseFood,15000,45,8250,5.0,73.0,"Chân Gà Anna Lala Rút Xương Ăn Liền Ủ Vị Tứ Xuyên Sản Xuất Tại Việt Nam , Chân Gà AnnaLaLa",1000,Food Staples & Cooking Essentials
Snacks & Confectionery,Hồngcake,65900,0,65900,5.0,16.0,"500g,Kẹo Marshmallow ( kẹo bấc ) kẹo Nougat trắng mềm xốp , ngọt tự nhiên.",157,Snacks & Confectionery
Food Staples & Cooking Essentials,CỬA HÀNG TỎI ĐẸP,158000,55,71100,4.8,4.0,"Tỏi tím bắc loại 1 thơm ngon chọn lựa từng củ,tỏi bắc,tỏi tím,tỏi lý sơn,hành tím,hành ấn độ",5,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,Let's Nuts,75000,46,40500,4.8,39.0,"Chà là rời sấy khô Let's Nuts hộp 500g, hạt chắc, to tròn, thơm ngọt, đồ ăn vặt dành cho hội nhóm, gia đình",151,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,TT MART 99,111180,29,78937,4.9,12.0,"1kg Hạt ngò (Hạt mùi) dùng làm gia vị nấu phở, cà ri, ướp thịt, nấu nước sâm ĂN VẶT NGON",45,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,Tân Lộc Phát Food,278000,49,141780,4.8,132.0,ĐẬU PHỘNG CỐT DỪA TÂN LỘC PHÁT 1KG ĐỒ ĂN VẶT YÊU THÍCH,429,Food Staples & Cooking Essentials
Snacks & Confectionery,ChangChang Food,35000,10,31500,4.9,560.0,[ 1 bịch 100 viên] Kẹo Cafe KHÔNG ĐƯỜNG / Kẹo Ăn Kiêng / Cà Phê/ Cà Phê Sữa,2100,Snacks & Confectionery
Food Staples & Cooking Essentials,Paco Food,80000,44,44800,4.9,312.0,Mini combo of 440g fried onion salt spray coated roll 200g with 2 bags of super fatty butter flavor Paco food 100g bracelet,1200,Food Staples & Cooking Essentials
Snacks & Confectionery,Viettin Mart 1593072786,153180,52,73526,4.8,170.0,250G Rong Biển Cháy Tỏi | Viettinmarrt,875,Snacks & Confectionery
Snacks & Confectionery,Anvy Foods 01,50000,15,42500,5.0,105.0,"Mix Trái Cây Sấy Dẻo thích hợp ăn kiêng, healthy, Ăn Vặt AnVyFood",344,Snacks & Confectionery
Food Staples & Cooking Essentials,TÔM KHÔ THÀNH CHINH CÀ MAU,325000,6,305500,5.0,10.0,Tôm Bạc Đất Chính Gốc Tại Thành Chinh Cà Mau Thích Hợp Ăn Sống Hoặc Chế Biến Các Món Ngon,18,Food Staples & Cooking Essentials
Snacks & Confectionery,Ăn Vặt Cô Nương Béo,205000,49,104550,4.8,349.0,Kẹo Nga  Socola Hạnh Nhân Krokaht tím gói 500g - Bánh kẹo Tết,1500,Snacks & Confectionery
Snacks & Confectionery,Thực Phẩm Thủ Đức,54000,0,54000,4.9,501.0,500gr Kẹo dẻo chip chip hương trái cây,2400,Snacks & Confectionery
Snacks & Confectionery,shop_anhthu,18000,33,12059,5.0,1.0,kẹo dâu tây gói 200g,16,Snacks & Confectionery
Snacks & Confectionery,Tạp hóa Bảo An,148000,50,74000,0.0,0.0,[ Hương vị mới ] Combo 500g Bánh mochi Socola kèm đậu phộng siêu phẩm mới nhìn siêu xinh ăn cực ngon cựa đã,6,Snacks & Confectionery
Snacks & Confectionery,[ForeignConfectionery],55000,0,55000,5.0,3.0,"Kẹo dẻo Haribo 175g,100g",21,Snacks & Confectionery
Pet Food,HELLOPETCITY,60000,20,48000,0.0,0.0,Thịt Gà Xé Mềm Cho Chó-Gói 100g,0,Pet Food
Pet Food,Gò Công PetShop,63000,33,42209,0.0,0.0,"Phô mai viên sấy thăng hoa cho chó mèo hamster, thơm ngon béo gậy giúp tăng cân tăng nọng chắc xương",0,Pet Food
Pet Food,Sumiho Pet Store,129000,23,99330,5.0,176.0,Bone Appétit by Sumiho (Jumbo bag 300gr),708,Pet Food
Snacks & Confectionery,Min Food88 _ Store,69000,14,59340,5.0,4.0,Cake mochi Taiwan 210g-taste tea green/red bean/Black Sesame/Taro/peanut/pearl milk tea-Japanese mochi qidea,48,Snacks & Confectionery
Snacks & Confectionery,Unknown,112000,0,112000,0.0,0.0,Socola Trái Banh,75,Snacks & Confectionery
Snacks & Confectionery,Unknown,23000,0,23000,0.0,0.0,Kẹo Dẻo Trái Cây Bóc Vỏ Nhiều Vị Gói 60g - BeeGin Food Store,237,Snacks & Confectionery
Pet Food,Unknown,69999,0,69999,0.0,0.0,Hộp thịt sấy LISHI hỗn hợp 11 vị thức ăn đông khô sấy lạnh cho thú cưng chó mèo,369,Pet Food
Snacks & Confectionery,Unknown,40900,0,40900,0.0,0.0,Đậu Hà Lan Sấy Giòn 500g Viettin Mart,2000,Snacks & Confectionery
Food Staples & Cooking Essentials,Unknown,30100,0,30100,0.0,0.0,"Sườn Non Chay , sườn chay Khô Ngon Loại 1 Làng Me , chế biến món chay ngon ( gói 200 gr ) , Hàng công ty không chất bảo quản , không biến đổi Gen",795,Food Staples & Cooking Essentials
Pet Food,Unknown,25999,0,25999,0.0,0.0,Thức Ăn Cho Mèo - Đồ Ăn Hạt Khô Me-O Adult 350gr,0,Pet Food
Snacks & Confectionery,Unknown,31999,0,31999,0.0,0.0,Kẹo dẻo sữa mềm Milk Soft Candy 300gr & 320gr,1200,Snacks & Confectionery
Snacks & Confectionery,Anh Đạt,85000,29,60350,4.9,128.0,Kẹo marshmallow trắng Erko 500g / kẹo bấc / kẹo bông gòn,1100,Snacks & Confectionery
Snacks & Confectionery,BillShop8,130000,0,130000,0.0,0.0,SOCOLA MEIJI HỘP 26 THANH NỘI ĐỊA NHẬT,6,Snacks & Confectionery
Snacks & Confectionery,HOUSE SNACK,75000,3,72750,5.0,16.0,Combo 2kg ( thạch rau câu hương trái cây JOJO ăn vặt thạch rau câu cho bé,50,Snacks & Confectionery
Food Staples & Cooking Essentials,EAT WITH UNCEL THONG,79000,0,79000,5.0,2.0,Ăn Vặt Ngon - 💥💥💥DA HEO QUAY ĐẶC BIỆT💥💥💥 TÚI 250GR,5,Food Staples & Cooking Essentials
Snacks & Confectionery,Phukiensaleoff,81300,47,43089,4.8,99.0,10 BỊCh BÁNH TRÁNG PHƠI SƯƠNG MUỐI TỎI,440,Snacks & Confectionery
Food Staples & Cooking Essentials,SK FOOD.Selection,96600,23,74382,4.8,169.0,KHÔ BÒ MIẾNG MỀM CAY SK FOOD CAO CẤP (100% THỊT BÒ KHÔ) HŨ 100G,4700,Food Staples & Cooking Essentials
Snacks & Confectionery,Ăn vặt Bé Byy,79000,16,66360,5.0,18.0,500G Kẹo Bông Gòn Marshmallow Mix,69,Snacks & Confectionery
Snacks & Confectionery,Ăn Vặt Linh Foods,49000,12,43120,4.9,63.0,Kẹo Me Tắc Cay 500Gr [HÌNH THẬT ]  ĐƠN TỪ 50K,219,Snacks & Confectionery
Snacks & Confectionery,Cam My flower tea,35000,0,35000,0.0,0.0,100g nougat candy,0,Snacks & Confectionery
Food Staples & Cooking Essentials,SG Foods.Selection,32700,29,23217,5.0,184.0,Cháo tươi tổ yến thịt thăn bí đỏ  SG Food 240g,3100,Food Staples & Cooking Essentials
Snacks & Confectionery,Lanna Store,70000,39,42700,5.0,246.0,[HCM]Kẹo Sữa Bò Milk siêu ngon gói 250g - Mông Cổ,1200,Snacks & Confectionery
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,47200,29,33512,5.0,1.0,CƠM SẤY SIÊU CHÀ BÔNG TÂN LỘC PHÁT - BỊCH 130G,0,Food Staples & Cooking Essentials
Bakery & Breakfast,Ms. Hội An® Natural Products,119000,13,103530,5.0,57.0,"WayOf | No Sugar | Premium Cashew Chocolate Butter – All-Natural, Creamy & Rich Spread | Healthy Snack | Chocolate spread",159,Đồ ăn khác
Snacks & Confectionery,BEEGIN FOOD SHOP,131000,31,90390,4.9,263.0,Thùng 1kg Bánh Mochi Tròn Mix 4 Vị Hai Cô Gái  - BeeGin Food Shop,673,Snacks & Confectionery
Milk Formula & Baby Food,HaoBabyvn,70000,34,46199,5.0,5.0,Bánh Tohato Nhật Bản Pikachu Doraemon Shin Cho Bé Ăn Dặm,74,Milk Formula & Baby Food
Snacks & Confectionery,Kẹo Dẻo Đức - Ăn Vặt Panda Pẻn,40000,15,34000,5.0,57.0,"(100g) Kẹo Dẻo Chip Chip Đức [ đi đơn từ 300g ] Ăn Vặt Panda Pẻn, Hương Vị Trái Cây Tự Nhiên Không Chảy Nước (Gửi đơn từ 300gr)",188,Snacks & Confectionery
Snacks & Confectionery,Bảo Ngọc Đỗ,35000,29,24850,5.0,4.0,NABATI NEXTAR SỐT SOCOLA SIÊU NGON - Hộp 8cái,9,Snacks & Confectionery
Food Staples & Cooking Essentials,shop mẹ binbon,75000,27,54750,4.8,142.0,set ăn vặt cổng trường 25 gói cay cay - ăn vặt cổng trường,872,Food Staples & Cooking Essentials
Snacks & Confectionery,YUM's FOOD,59000,34,38939,5.0,42.0,Socola Đen Nguyên Chất 100% Không Đường Ăn Kiêng Hộp 120g Yikanong,213,Snacks & Confectionery
Bakery & Breakfast,MuaSam Nhanh,289000,15,245650,4.3,6.0,2kg carton mix Taiwan cake with full flavor-super delicious snacks-Haimy shop bought Sam fast,37,Đồ ăn khác
Food Staples & Cooking Essentials,China food,80000,48,41600,4.9,130.0,COMBO 70G X 4 THANH QUE CAY ĂN VẶT TRUNG QUỐC MÓN ĂN NGON Ở CỔNG TRƯỜNG,666,Food Staples & Cooking Essentials
Snacks & Confectionery,BH Minh Ngọc,60000,18,49200,5.0,43.0,1kg kẹo thạch rau câu Zai Zai Đức Hạnh - Ăn vặt,219,Snacks & Confectionery
Snacks & Confectionery,Figo Chocolatier,60000,7,55799,5.0,22.0,"[ĂN LÀ GHIỀN-COMBO 5 BAR 20G] Kẹo socola sữa Hạnh nhân, Hạt điều, Dừa, Hạt cacao 20g FIGO, đồ ăn vặt siêu ngon văn phòng",327,Snacks & Confectionery
Snacks & Confectionery,Chokollis store,70000,0,70000,4.9,181.0,Socola đen GanaFarm túi 250g|| 500g|| 1kg,634,Snacks & Confectionery
Snacks & Confectionery,Sỉ Le Hàng Tiêu Dùng 1608966196,20000,40,12000,0.0,0.0,"Kẹo Dẻo Hình Burger Oki Oki Kẹo Dẻo Trái Cây, Kẹo Dẻo Hamberger - 40gr & 120gr",0,Snacks & Confectionery
Snacks & Confectionery,Tạp Hoá HULA,7900,39,4819,4.9,11.0,Kẹo Dẻo Trái Cây ORION Đủ 5 Vị (Gói 25g) - Kẹo Dẻo BOOM Jelly,150,Snacks & Confectionery
Snacks & Confectionery,Ăn vặt store TD,10000,0,10000,4.7,41.0,100gr Kẹo dẻo trái cây Đà Lạt,162,Snacks & Confectionery
Snacks & Confectionery,shop9890,40000,18,32800,4.8,1022.0,[HCM]1kg/ 500g mứt kẹt dâu tây dâu tằm,4200,Snacks & Confectionery
Snacks & Confectionery,Jinshu Shop,27500,7,25575,4.8,10.0,BỊCH 180G CÓ 6 CÁI BÁNH MOCHI TRỨNG MUỐI NHẬT BẢN🇯🇵.DATE MỚI 9 THÁNG KỂ TỪ NGÀY SẢN XUẤT.,21,Snacks & Confectionery
Pet Food,MarketPetshop,53600,46,28944,5.0,13.0,BÁNH THƯỞNG CAO CẤP ĐẮT CHO CHÓ 100GR,37,Pet Food
Snacks & Confectionery,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,61100,23,47047,4.8,49.0,500G đậu phộng nước cốt dừa thơm ngon đậm đà hương vị TPS,277,Snacks & Confectionery
Food Staples & Cooking Essentials,Viettin Mart 1593072786,96600,28,69552,4.8,806.0,0.5KG NHO KHÔ VÀNG ẤN ĐỘ LOẠI 1 (không đường),4000,Food Staples & Cooking Essentials
Snacks & Confectionery,duongngoctam7070,120000,38,74400,4.8,102.0,Kẹo Dẻo Tròn Xiên Que,530,Snacks & Confectionery
Food Staples & Cooking Essentials,shop9890,100000,27,73000,4.9,3341.0,[HCM]1kg đậu phộng da cá cốt dừa,10200,Food Staples & Cooking Essentials
Snacks & Confectionery,Anvy Foods 01,49000,5,46550,5.0,37.0,"Kẹo Dẻo Cá Sấu / Kẹo Dẻo Thú Vị Trái Cây -Hũ 300gr -THƠM DẺO, NGỌT NHẸ",140,Snacks & Confectionery
Food Staples & Cooking Essentials,Bách Hóa Cổ Đông N01,120000,40,72000,5.0,109.0,DẦU ĂN SIMPLY /SIMPLY GẠO LỨT HÀNG CHUẨN DATE MỚI 1 LÍT,572,Food Staples & Cooking Essentials
Snacks & Confectionery,shop_anhthu,55000,0,55000,4.7,60.0,500g kẹo chip chip mix vị hương hoa quả thơm ngon,344,Snacks & Confectionery
Food Staples & Cooking Essentials,SK FOOD.Selection,117400,23,90398,5.0,49.0,[HCM]Lạp Xưởng Tôm Đặc Sản Sóc Trăng - Bịch 500G,617,Food Staples & Cooking Essentials
Pet Food,Mozzi PetShop VN,57000,13,49590,5.0,3.0,Snack cho chó Ăn vặt dạng mềm Prama gói 70gr Thái Lan,154,Pet Food
Snacks & Confectionery,Anvy Foods 01,45000,5,42750,4.9,54.0,500gr Kẹo Me Cay Thơm Ngon - ĐẶC SẢN ĐÀ LẠT -FREESHIP ĐƠN TỪ 50K,200,Snacks & Confectionery
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,58000,23,44660,5.0,17.0,KHOAI TÂY PHÔ MAI TÂN LỘC PHÁT FOOD | BỊCH 500G,208,Food Staples & Cooking Essentials
Snacks & Confectionery,pdgroup.Selection,40200,29,28542,4.9,125.0,Oreo thanh 120gr bánh quy kem lạnh đủ vị vani socola dâu việt quất,408,Snacks & Confectionery
Snacks & Confectionery,doanvatgiasi,25000,12,22000,5.0,31.0,Kẹo me Thái sấy cay Trường Xương siêu ngon 200g/500g/1Kg_Doanvatgiasi,137,Snacks & Confectionery
Food Staples & Cooking Essentials,Hatdinhduongnhapkhau MinhAnh,135000,9,122850,4.8,25.0,Túi 1kg hạt chia Organic Úc loại 1,94,Food Staples & Cooking Essentials
Pet Food,Pet Boss 95,37400,45,20570,4.9,48.0,"BÁNH SANDWICH VỊ SỮA DÊ LÒNG ĐỎ TRỨNG GÓI 100GR, BÁNH THƯỞNG CHO CHÓ",441,Pet Food
Snacks & Confectionery,Viettin Mart 1593072786,165600,51,81144,5.0,288.0,KẸO THẠCH ZAI ZAI (DÀI) | ViettinMart,940,Snacks & Confectionery
Food Staples & Cooking Essentials,Tân Lộc Phát Food.Selection,37700,29,26767,5.0,1.0,CHÀ BÔNG GÀ TÂN LỘC PHÁT - BỊCH 100G,0,Food Staples & Cooking Essentials
Snacks & Confectionery,SK FOOD.Selection,91000,23,70070,4.9,975.0,Hạt điều sấy nguyên chất không gia vị tốt cho sức khỏe  220g SK FOOD,3000,Snacks & Confectionery
Pet Food,Vu Tru Thu Cung,70000,44,39200,5.0,21.0,Bánh thưởng mềm dạng thanh Dẻo cho Chó Jerky Chews 70g (Gà mix Rau củ),108,Pet Food
Pet Food,Paddy Pet Shop,45000,16,37800,5.0,171.0,Snack Cho Chó Thịt Sấy Cứng Natural Core,1200,Pet Food
Food Staples & Cooking Essentials,Củ quả sấy giá rẻ,45000,41,26550,4.9,342.0,"300g Mít Thái Sấy Hàng B (Cánh nhỏ và bể đôi), 100% thành phần thiên nhiên, thơm ngọt, không hóa chất, phẩm màu, đảm bảo vệ sinh an toàn thực phẩm",2000,Food Staples & Cooking Essentials
Food Staples & Cooking Essentials,Jinshu Shop,18500,11,16465,5.0,12.0,BỊCH 150G BỘT BẮP TAKY FOOD. DATE MỚI 12 THÁNG,28,Food Staples & Cooking Essentials
Pet Food,MarketPetshop,44300,46,23922,4.9,43.0,BÁNH THƯỞNG CAO CẤP CHO CHÓ MÈO NHÌU MÙI VỊ GÓI 100G,283,Pet Food
