category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,category_group
Điện,Minh Khôi Electric,300000.0,32.0,203999.0,50.0,5.0,"Đồng hồ vạn năng Noble NB4000P,đồng hồ đa năng NOBLE 4000P,đồng hồ đo điện vạn năng,đồng hồ điện tử vạn năng Noble NP4000, đồng hồ đa năng điện tử",7.0,Điện tử & Công nghệ giá cao
Nhà thông minh,Điện Tử Nhật Minh,350000.0,20.0,280000.0,3250.0,4.8,"Công Tắc Tuya Thông Minh Wifi Smart Life (Wifi+RF433) 1,2,3,4 Nút Cảm Ứng Chữ Nhật, Công Tắc Hẹn Giờ Điều Khiển Từ Xa 10A-2200W, Hỗ Trợ Điều Khiển Giọng Nói Tiếng Việt",1900.0,Hàng tiêu dùng trung giá
Điện,VOKTTA Official Store,1321350.0,33.0,885304.0,0.0,0.0,Voktta aneng AL01 cảm đa năng kế kỹ thuật số 6000 đếm True-RMS AC/Đồng hồ đo điện áp một chiều dụng cụ kiểm tra dòng điện chuyên nghiệp dụng cụ thợ điện,0.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,Elmich Vietnam,1995000.0,53.0,937650.0,1650.0,4.9,(Chỉ 25-29.10)Bếp nướng lẩu đa năng Elmich HE-3908,483.0,Cao cấp / Premium
Nhà thông minh,Hunonic Miền Nam Store,300000.0,35.0,195000.0,930.0,4.9,Bộ hồng ngoại Hunonic IR Smart - Điều khiển thiết bị từ xa qua điện thoạii,280.0,Hàng tiêu dùng trung giá
Phụ kiện Máy tính,THIẾT BỊ CÔNG NGHỆ HUY LONG,649000.0,22.0,506220.0,330.0,4.8,"Bàn phím không dây FREEWOLF M96 kết nối bằng Bluetooth và 2.4G có đèn led 7 màu, nút văn âm lượng và màn hình led mini",96.0,Điện tử & Công nghệ giá cao
Điện,KUAIQU,1100000.0,47.0,583000.0,30.0,5.0,"【Hàng Có Sẵn】 UNI-T Đồng Hồ Vạn Năng Kỹ Thuật Số UNI T, Máy Đo Nhiệt Độ Điện Dung Tần Số AC DC Phạm Vi Thủ Công RMS UT890C UT890D + Đèn Nền",8.0,Điện tử & Công nghệ giá cao
Điện,KUAIQU,999999.0,25.0,749999.0,130.0,4.0,Đồng Hồ Vạn Năng Thông Minh Kỹ Thuật Số UNI-T Mới 2021 Vôn Kế AC DC UT60S UT60BT 1000V Ampe Kế Đồng Hồ Vạn Năng Kiểm Tra Nhiệt Độ Tụ Điện RMS Thật,5.0,Điện tử & Công nghệ giá cao
Điện,Unknown,214000.0,37.0,134820.0,0.0,0.0,Ổ Cắm Điện Đa Chức Năng Có Dây Dài USB Nhiều Lỗ Dùng Cho Ký Túc Xá Sinh Viên Và Gia Đình Ổ Cắm Điện Đa Năng PP/PC Chống Sét,36.0,Điện tử & Công nghệ giá cao
Điện,BẢO HỘ LAO ĐỘNG XSAFE,416000.0,20.0,332800.0,330.0,4.9,[HỎA TỐC] Đồng hồ đo điện vạn năng TOTAL màn hình LCD có đèn nền ban đêm đo dòng điện điện áp điện trở thông mạch,156.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,JENNIFEROOM Vietnam,3120000.0,45.0,1716000.0,40.0,4.5,"JRK-OT1201 - Lò nướng điện Jenniferoom 220 V~, 50 Hz, 1000 W, 12 L",16.0,Cao cấp / Premium
Phụ kiện điện thoại & máy tính bảng,Baseus OfficialMall,1159000.0,56.0,509959.0,190.0,5.0,Pin sạc dự phòng Baseus Lipow 20000mAh 15W / 22.5W 2 cổng USB-A và 1 cổng Type-C,50.0,Hàng tiêu dùng cao giá
Phụ kiện Máy tính,MijiaPlay,413846.0,35.0,268999.0,10.0,5.0,Bàn phím không dây acer Bluetooth có thể sạc lại Đèn nền RGB Chơi game văn phòng Bàn phím có dây cho máy tính để bàn Máy tính xách tay,0.0,Điện tử & Công nghệ giá cao
Nhà thông minh,Nhà thông minh - Vishome,1750000.0,23.0,1347500.0,0.0,0.0,Bộ Điều Khiển Trung Tâm Aqara Hub M2 HM2G01 Zigbee Bản Quốc Tế,0.0,Cao cấp / Premium
Điện,VOKTTA Official Store,447150.0,33.0,299590.0,60.0,5.0,"Vôn Kế Đa Chức Năng Tester, Đồng Hồ Đo Dòng Điện Áp Bộ Kiểm Tra USB Dung Lượng Sạc Dự Phòng",9.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,Simplus Home Appliances,429000.0,28.0,308880.0,200.0,5.0,[New Arrival] Simplus Nồi Hấp Trứng Nồi Hấp Đa Năng 7 Chế Độ Hẹn Giờ 24 Tiếng Điều Khiển Cảm Ứng Hấp Trứng Làm Sữa Chua DZEG006,83.0,Hàng tiêu dùng cao giá
Điện,Smart Sensor,977000.0,9.0,889070.0,0.0,0.0,"Smart Sensor Đồng Hồ Vạn Năng Kỹ Thuật Số HABOTEST HT118E Đồng Hồ Đa Năng Phạm Vi Tự Động 20,000 Số Đếm True RMS Đo Điện Áp AC/DC & Điện Trở Dòng Điện Điện Tần Số Nhiệt Độ Liên Tục Nhiệm Vụ Tối Đa/PHÚT Đo Trực Tiếp & Diode Kiểm Tra NCV",0.0,Điện tử & Công nghệ giá cao
Nhà thông minh,Hunonic Miền Nam Store,700000.0,7.0,651000.0,340.0,4.8,"Công Tắc Thông Minh Lahu 04 RTC Tích Hợp IC Thời Gian Thực, Điều Khiển Từ Xa Qua Điện Thoại, Hẹn Giờ Tự Động",121.0,Hàng tiêu dùng cao giá
Thiết bị nhà bếp,Lebenlang Store,669000.0,30.0,468299.0,8130.0,4.9,"Ấm đun siêu tốc bằng thủy tinh LEBENLANG LBE2819 của Đức gồm lõi pha trà, đèn LED báo hiệu - hàng chính hãng",1900.0,Hàng tiêu dùng cao giá
Phụ kiện điện thoại & máy tính bảng,Baseus OfficialMall,999000.0,49.0,509490.0,550.0,4.8,"Baseus Lipow Sạc dự phòng Cáp képvới màn hình kỹ thuật số 20000mAh 22,5W",175.0,Hàng tiêu dùng cao giá
Phụ kiện điện thoại & máy tính bảng,Pisen Official Store 1618388268,1380000.0,54.0,634800.0,710.0,4.9,"Pin sạc dự phòng chân cắm PISEN Quick High Power Box kèm cáp sạc C/L, sạc nhanh công suất 22.5w, 20000mAh, TS-D313 - Hàng chính hãng, BH 24 tháng",203.0,Hàng tiêu dùng cao giá
Điện,TAO Home Décor,923000.0,40.0,553800.0,0.0,0.0,Thiết Bị Đo Điện Đa Năng Cầm Tay Không Cần Chuyển Số Thông Minh Mini Chuyên Dụng Cho Kỹ Thuật Viên Điện,210.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,ZODAN Corporation,150000.0,37.0,94500.0,4520.0,4.8,"FREESHIP MAX-Ấm đun siêu tốc, Bình đun nước siêu tốc 2.3L - Bảo Hành 1 Năm - An toàn cho mọi gia đình, ấm đun nước siêu tốc, âm nước siêu tốc thái lan, bình đun nước giữ nhiệt, am sieu toc giá rẻ, bình nấu nước siêu tốc",1400.0,Tiêu dùng giá thấp
Phụ kiện điện thoại & máy tính bảng,z9PCM2GN,238000.0,38.0,147560.0,140.0,4.1,Sạc dự phòng 50000mAh sạc nhanh 120W pin dung lượng lớn có dây cắm nhiều điện thoại LED,54.0,Hàng tiêu dùng trung giá
Phụ kiện điện thoại & máy tính bảng,Phucvudoisong,67000.0,24.0,50920.0,760.0,4.8,"Mạch sạc dự phòng QC 3.0 loại tốt. Có LCD hiển thị, 3 cổng vào 2 cổng ra chuẩn hãng ,DIY Sạc dự phòng",221.0,Tiêu dùng giá thấp
Phụ kiện điện thoại & máy tính bảng,OKILA MALL,463000.0,49.0,236130.0,1430.0,4.8,"(HCM) Sạc Dự Phòng Xiaomi 10000mAh gen3 Cầm cực nặng tay chắc chắn Sạc nhanh 2 chiều cổng Type-C- Thiết Kế Tinh Tế, vỏ kim loại sang trọng, Cổng sạc vào Micro USB & USB-C, chuẩn QC3.0 - Nhỏ Gọn - Bền Bỉ Tiện Lợi  - OKILA MaLL",343.0,Hàng tiêu dùng trung giá
Dụng cụ đo lường,kettra,300000.0,38.0,186000.0,140.0,4.9,"Máy cân bằng laser 12 Tia,máy bắn cốt laser xanh lá,Bóng Led Siêu Sáng , tự động san bằng mức Laser có sẵn ngoài trời",77.0,Hàng tiêu dùng trung giá
Dụng cụ nhà bếp,Cân Điện Tử Minh Vân,1300000.0,31.0,896999.0,70.0,5.0,"Đầu cân điện tử - Loại Tính tiền K012 , Chống nước TCS 619, 501E - HMV",32.0,Cao cấp / Premium
Điện,Sakura_Shop,240000.0,55.0,107999.0,10.0,5.0,"Ổ Điện Đa Năng Chịu Tải A02, Phích Cắm Điện Thông Minh Có Cổng Sạc USB,  Ổ Cắm Điện Chịu Tải An Toàn, Chống Giật, Chống Cháy Nổ, Tiết Kiệm Điện Năng",0.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,Sky Blue shop,423225.0,33.0,283560.0,10.0,5.0,"Bàn phím cơ DY-M303 có dây kết nối bluetooth, có hệ thống đèn led bắt mắt, chơi game làm việc siêu tiện lợi.",5.0,Điện tử & Công nghệ giá cao
Phụ kiện điện thoại & máy tính bảng,Vention flagship store,915000.0,54.0,420899.0,3500.0,4.9,"Vention Sạc Dự Phòng 20000mAh 65W PD QC4.0 - Dây Cáp Tích Hợp, Sạc Nhanh Type-C, 3 Cổng, Màn Hình LED, Đầy Đủ Laptop/Điện Thoại",1100.0,Hàng tiêu dùng cao giá
Điện,METAKING.VN,520000.0,16.0,436800.0,0.0,0.0,"Công Tơ Điện Tử Thông Minh Wifi [ TUYA ], Chóng Rò Rỉ Điện, Đồng Hồ Đo Điện 63A, Điều Khiển Từ Xa",0.0,Điện tử & Công nghệ giá cao
Điện,Cty TNHH điện tử công nghệ Tiến Phát,199000.0,25.0,149250.0,0.0,0.0,Máy đo điện tử đa năng,0.0,Điện tử & Công nghệ giá cao
Điện,Tuyếtmai,46900.0,4.0,45024.0,0.0,0.0,Ổ Điện Thông Minh Chữ T Kèm Đèn Ngủ Và Sạc USB,0.0,Điện tử & Công nghệ giá cao
Điện,GlobalWonderShop,241000.0,23.0,185570.0,70.0,3.7,Ổ Cắm Tường Đa Chức Năng Có Sạc Nhanh USB Công Tắc Đường Dài Ổ Cắm Phòng Ngủ Thiết Kế Nhiều Lỗ W Cho Bảng Dây Điện,39.0,Điện tử & Công nghệ giá cao
Điện,KKmoon,1418400.0,46.0,765936.0,0.0,0.0,KKmoon ANENG Đồng Hồ Kẹp ST212 Đồng Hồ Vạn Năng Kẹp Kỹ Thuật Số Thông Minh Vôn Kế AC & DC Thông Minh Đếm 6000 Ampe Kế 400A Máy Kiểm Tra Loại Kẹp Phạm Vi Tự Động Hiển Thị Màu VA Máy Đo Điện Áp Không Tiếp Xúc Điện Trở Đi-ốt Nhiệt Độ Tần Số Điện Dung,0.0,Điện tử & Công nghệ giá cao
Điện,Unknown,414000.0,43.0,235980.0,0.0,0.0,"Bảng Cắm Ổ Cắm Đa Chức Năng Có USB Cho Đèn Bàn, Phòng Học Sinh, Nhà Ở, Cắm Nhiều Lỗ, Cắm Điện, Cắm Điện, Cắm Điện",12.0,Điện tử & Công nghệ giá cao
Điện,KUAIQU,999999.0,41.0,589999.0,140.0,5.0,11.11 (Sẵn Sàng) Máy Đo Vạn Năng Kỹ Thuật Số UNI-T UT136B +/UT136C + Đồng Hồ Vạn Năng Kế AC DC Vôn Kế Ampe Kế Ohm Điện Dung HFE Diode/Bóng Bán Dẫn,22.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,FujiHome Chính Hãng,2590000.0,28.0,1864800.0,1110.0,4.8,"Cây nước nóng lạnh nhập khẩu FUJIHOME WD2002E làm lạnh điện tử, làm nóng nhanh, có ngăn để cốc chén, tiết kiệm điện năng, bảo hành điện tử toàn quốc 12 tháng",422.0,Cao cấp / Premium
Phụ kiện Máy tính,THE BABU STORE,1849000.0,2.0,1812020.0,0.0,0.0,"Mchose Mix87 | Bàn Phím Phím Từ Tính Chuyên Game 8K Hz, Độ Trễ 0.08ms, Scan Rate 256K, Accuracy 0.001mm, RGB 16.8 Triệu",0.0,Điện tử & Công nghệ giá cao
Smartphones,Xiaomi Official Store,4990000.0,4.0,4790400.0,1630.0,5.0,Điện thoại thông minh REDMI Note 14 (6+128GB | 8+128G | 8+256G) | Camera AI 108MP | MediaTek Helio G99-Ultra | Pin 5500mAh,7100.0,Cao cấp / Premium
Nhà thông minh,Điện Tử Nhật Minh,600000.0,18.0,492000.0,760.0,4.9,"Công Tắc Cửa Cuốn Wifi, Điều Khiển Cửa Cuốn Thông Minh Có Viền Vàng/Không Viền Tuya Smartlife Bản Mới, Hẹn Giờ Điều Khiển Từ Xa Ra Lệnh Giọng Nói",365.0,Hàng tiêu dùng cao giá
Điện,GlobalSuperBazaar,287000.0,23.0,220990.0,0.0,0.0,"Ampe Kế Kỹ Thuật Số DC Có Độ Chính Xác Cao 0,56 Inch 0-33V 3 Dây 5 Chữ Số Hiển Thị Vôn Kế Để Đo Điện DIY",0.0,Điện tử & Công nghệ giá cao
Điện,KUAIQU,1200000.0,45.0,660000.0,140.0,4.8,Đồng Hồ Vạn Năng Kỹ Thuật Số UNI-T UT136C + LCD Máy Đo Điện Áp DC/AC Máy Đo Dòng Điện Điện Dung Điện Trở Diode Máy Đo Vôn Kế Ampe Kế,76.0,Điện tử & Công nghệ giá cao
Phụ kiện điện thoại & máy tính bảng,Anker Official Store,990000.0,17.0,821700.0,360.0,5.0,"sạc dự phòng Anker Zolo 10,000mAh Power Bank 10K - 30W, Built-In USB-C and Lightning Cable, Compatible with MacBook, iPhone 17/16/15 /14 Series, Samsung",102.0,Cao cấp / Premium
Phụ kiện Máy tính,BẢO HÂN TREASURES COMPUTER,550000.0,31.0,379499.0,0.0,0.0,"Bàn phím số không dây Newmen TK-028 (LED, Bluetooth ) - Hàng chính hãng",0.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,Plata,1700000.0,24.0,1292000.0,0.0,0.0,"Bàn phím cơ gaming bluetooth M87 LED RGB bàn phím cơ không dây có Hotswap, White Switch, 3 Chế Độ Kết Nối tương thích với hệ điều hành MAC, Windows, và Android",0.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,TCKB,1990000.0,35.0,1293500.0,0.0,0.0,"Bàn phím cơ không dây Monka K100 Full size | 3 mode, RGB, Hotswap, Gasket mount, Núm xoay",0.0,Điện tử & Công nghệ giá cao
Smartphones,Hoàng Hà Mobile,7990000.0,6.0,7510600.0,130.0,5.0,Điện thoại di động Xiaomi Redmi Note 14 6GB/128GB - Chính hãng,67.0,Cao cấp / Premium
Smartphones,HONOR Vietnam,2790000.0,22.0,2176200.0,340.0,4.6,"Điện thoại Honor X5b 4GB+64GB | Pin 5200mAh 90Hz | Màn hình 6.56"" | BH 18 Tháng Hàng Chính Hãng",98.0,Cao cấp / Premium
Smartphones,Xiaomi Store1,5990000.0,28.0,4312800.0,160.0,4.7,Điện Thoại Xiaomi Redmi Note 14 8/256Gb Quốc Tế Nguyên Seal - Chính Hãng Bảo hành 24 Tháng,147.0,Cao cấp / Premium
Smartphones,Xiaomi Official Store,2990000.0,7.0,2780700.0,380.0,5.0,"Điện thoại REDMI A3 (3+64G | 4+128G) |Màn hình 6,71"" 90Hz | Pin 5000mAh (thông thường) dung lượng lớn | Mở khóa bằng khuôn mặt và vân tay bảo mật*",169.0,Cao cấp / Premium
Nhà thông minh,AKIA Smarthome,1790000.0,34.0,1181399.0,90.0,4.9,"Aqara Hub M2 bản Quốc Tế - Bộ điều khiển trung tâm Zigbee 3.0, tích hợp Loa và Điều khiển hồng ngoại, tương thích Apple HomeKit",62.0,Cao cấp / Premium
Smartphones,Hoàng Hà Mobile,4190000.0,19.0,3393900.0,280.0,4.9,Điện thoại di động Xiaomi Redmi 13 6GB/128GB - 8GB/128GB - Chính hãng bảo hành 18 tháng,114.0,Cao cấp / Premium
Smartphones,Xiaomi Brand Store,6490000.0,15.0,5516500.0,170.0,4.9,"Điện thoại thông minh POCO M7 Pro 5G (8+256GB) | 6.67"" AMOLED 120Hz FHD+ | Camera 50MP+2MP | MD7025-Ultra | 5110mAh/45W",43.0,Cao cấp / Premium
Phụ kiện Máy tính,XSmart Store,1800000.0,34.0,1187999.0,0.0,0.0,"Bàn Phím Cơ Bluetooth Không Dây X85 Có Màn Hình Led RGB Mạch Xuôi, Hotswap 5 Pin, 3 Mode Kết Nối, Phím PBT Cao Cấp",0.0,Điện tử & Công nghệ giá cao
Điện,Điện thông minh & Đèn Led Kawasan,280000.0,8.0,257600.0,0.0,0.0,ĐỒNG HỒ ĐO ĐIỆN NĂNG 1 PHA KỸ THUẬT SỐ – Model: DPM10,0.0,Điện tử & Công nghệ giá cao
Nhà thông minh,Điện Tử Nhật Minh,750000.0,40.0,450000.0,800.0,4.9,"BH 6 tháng-Ổ Cắm Thông Minh Wifi Tuya Smart Life 4 Cổng 4 USB Điều Khiển Từ Xa Hẹn Giờ Tiện Lợi Qua Phần Mềm, Ổ Cắm Hẹn Giờ Điều Khiển Từ Xa, Ổ Cắm Điện Thông Minh Tuya Smart 10A",279.0,Hàng tiêu dùng cao giá
Nhà thông minh,Điện Tử Nhật Minh,650000.0,23.0,500500.0,2560.0,4.9,"Công Tắc Cửa Cuốn Thông Minh Tuya, Công Tắc Điều Khiển Cửa Cuốn Wifi SmartLife Qua App Tuya, Điều Khiển Mở Cửa Cuốn Từ Xa Qua App, Ra Lệnh Giọng Nói",1300.0,Hàng tiêu dùng cao giá
Thiết bị theo dõi GPS & Phụ kiện,HOCO Official Store,470000.0,37.0,296100.0,70.0,5.0,"Thiết bị định vị thông minh Hoco E91, thiết kế nhỏ gọn , tiện lợi, tìm kiếm định vị nhanh chóng",18.0,Hàng tiêu dùng trung giá
Thiết bị đeo thông minh,Xiaomi Official Store,880000.0,26.0,651200.0,630.0,4.9,Đồng hồ thông minh REDMI Watch 5 Active | Màn hình lớn LCD 2” | Giảm tiếng ồn bằng micrô kép và nghe gọi qua Bluetooth® | Thời lượng pin lên đến 18 ngày,228.0,Hàng tiêu dùng cao giá
Điện,Linh Kiện 024,179000.0,22.0,139620.0,160.0,4.8,Đồng hồ đo điện tử vạn năng BEST 9205M có sẵn pin 9V,46.0,Điện tử & Công nghệ giá cao
Trang trí nhà cửa,HomelifeOfficialStore,164923.0,27.0,120393.0,20.0,5.0,"Đồng Hồ Để Bàn LED Màn Hình LCD Báo Thức, Cảm Biến Âm Thanh",6.0,Hàng tiêu dùng trung giá
Điện,EChipTECmall,382100.0,36.0,244544.0,200.0,4.9,D69-2058 Vôn Kế Đồng Hồ Đo Tần Số Năng Lượng Điện KWH Hoạt Động Hệ Số Công Suất Hiện Tại Đồng Hồ Vạn Năng Kỹ Thuật Số CT Ampe Vôn Kế LCD Kỹ Thuật Số,104.0,Điện tử & Công nghệ giá cao
Nhà thông minh,TP-Link,399000.0,40.0,239400.0,3850.0,5.0,Ổ Cắm Thông Minh TP-Link Tapo P100 / P110M Kết Nối Wifi Điều Khiển Từ Xa- Hãng phân phối chính thức,2100.0,Hàng tiêu dùng trung giá
Phụ kiện Máy tính,Vinetteam Store,1890000.0,39.0,1152900.0,50.0,5.0,"Bàn phím cơ gaming bluetooth M87 LED RGB có Hotswap, White Switch, 3 Chế Độ Kết Nối tương thích với hệ điều hành MAC, Windows, và Android",14.0,Điện tử & Công nghệ giá cao
Điện,Thiết bị đo 365,480000.0,18.0,393600.0,0.0,0.0,Đồng hồ đo điện tử Wellink HL-3000 loại bỏ túi,0.0,Điện tử & Công nghệ giá cao
Điện,ANENG  Store,221889.0,35.0,144227.0,130.0,4.7,ANENG Đồng Hồ Vạn Năng Kỹ Thuật Số SZ301 Ampe Kế Điện Ohm Điện Trở Dòng Điện AC/DC Máy Kiểm Tra Tự Động Máy Đo Điện Dung Kiểm Tra Khác,27.0,Điện tử & Công nghệ giá cao
"Thiết bị sưởi, làm lạnh và thông gió",NHẬT PHONG SOLAR,1900000.0,40.0,1140000.0,1460.0,4.9,"[0 đồng vận chuyển]Quạt năng lượng mặt trời, quạt tích điện chạy bằng lăng lượng mặt trời  dạng nằm chân quỳ NHẬT PHONG SOLAR,quạt có 12 Chế Độ gió,hiển thị phân trăm pin,3 cánh bằng kim loại, củ sạc điện 220v, tấm pin năng lượngmặt trời dây dài gần 5m",695.0,Cao cấp / Premium
Điện,ZOYI Tools,866000.0,35.0,562900.0,10.0,5.0,"Đồng Hồ Đo Điện Vạn Năng Zoyi Zt-301 Đo Điện Đa Năng Hiển Thị Kỹ Thuật Số 8000 Số Đếm Đo Tụ, Tần Số- Hàng Chính Hãng",0.0,Điện tử & Công nghệ giá cao
Phụ kiện điện thoại & máy tính bảng,Baseus OfficialMall,1098000.0,53.0,516059.0,14740.0,4.9,"Sạc dự phòng Baseus Qpow2 10000mAh/20000mAh - Công suất 22,5W PD Sạc nhanh (Kèm cáp Type C và Iphone dài 30cm)",4400.0,Hàng tiêu dùng cao giá
Phụ kiện Máy tính,vintagelifestyle,5590000.0,16.0,4695600.0,20.0,5.0,Bàn phím cơ không dây bluetooth phiên bản 1% trong suốt transparent chống nước có đèn LED Lofree chính hãng,5.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,Phụ Kiện Công Nghệ_85,1499190.0,34.0,989465.0,50.0,4.8,Bàn phím cơ không dây Xinmeng M87 pro - Hotswap 5 pin - Mạch xuôi - Led RGB với 3 chế độ kết nối,16.0,Điện tử & Công nghệ giá cao
Dụng cụ đo lường,ABG Official Store,1210000.0,46.0,653400.0,100.0,5.0,Đồng Hồ Đo Điện Vạn Năng Zoyi Zt-Y Cao Cấp Đo Điện Vạn Năng Tự Động 9999 Số Đếm - Hàng Chính Hãng - Bảo Hành 12 Tháng,25.0,Hàng tiêu dùng cao giá
quà tặng & Gói quà,FEIYU stationery,483000.0,15.0,410550.0,0.0,0.0,Bộ Đồ Dùng Văn Phòng Điện Tử Quà Tặng Sinh Nhật,0.0,Hàng tiêu dùng cao giá
Smartphones,Hoàng Hà Mobile,3590000.0,30.0,2513000.0,310.0,5.0,(Mua kèm phụ kiện giảm thêm 30k) Điện thoại HTC Wildfire E5 Plus (6+6GB/128GB) - Chính hãng,60.0,Cao cấp / Premium
Nhà thông minh,AKIA Smarthome,990000.0,40.0,594000.0,70.0,4.9,Ổ cắm điện thông minh tiêu chuẩn EU Aqara Smart Plug SP-EUC01 - Hẹn giờ bật tắt điều khiển từ xa theo dõi trạng thái thiết bị Cần Aqara Hub để sử dụng,29.0,Hàng tiêu dùng cao giá
Nhà thông minh,AKIA Smarthome,1990000.0,45.0,1094500.0,130.0,4.8,"Bộ giám sát tiêu thụ điện năng thông minh Vconnex - Công tơ điện tử wifi kết nối app, Xem và tính tiền điện - Hàng Chính Hãng BH 2 Năm",39.0,Cao cấp / Premium
Smartphones,Hoàng Hà Mobile,6990000.0,48.0,3634800.0,300.0,5.0,Điện thoại OSCAL TIGER 12 (8+8GB/128GB) (12GB+12GB/256GB) có hỗ trợ NFC- Chính hãng,63.0,Cao cấp / Premium
Smartphones,HONOR Vietnam,5490000.0,16.0,4611600.0,730.0,4.9,Điện thoại thông minh Honor X7c 16(8+8)GB + 256GB | Pin 6000mAh sạc nhanh 35W | Camera 108MP|Chip Snapdragon 685| Loa kép | Kháng nước IP64 | BH 18 Tháng Hàng chính hãng,195.0,Cao cấp / Premium
Phụ kiện Máy tính,vintagelifestyle,3590000.0,3.0,3482300.0,20.0,5.0,"Bàn phím cơ 3 kiểu kết nối không dây bluetooth,2.4G, có dây Lofree Block 98 chính hãng, hotswap, có đèn LED",9.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,Sidotech Official,1599000.0,26.0,1183260.0,390.0,4.9,Bàn phím cơ gaming không dây SIDOTECH Y95 bluetooth 3 mode 95 phím có màn hình núm xoay hotswap mạch xuôi led RGB chơi game làm việc có gaket mount pin 8000mAh switch riêng đã lube - Hàng chính hãng,106.0,Điện tử & Công nghệ giá cao
Điện,Điện thông minh & Đèn Led Kawasan,260000.0,7.0,241799.0,20.0,5.0,ĐỒNG HỒ ĐO ĐIỆN NĂNG 1 PHA ĐỒNG HỒ CƠ ĐO ĐIỆN NĂNG– Model: APM10,5.0,Điện tử & Công nghệ giá cao
Smartphones,HONOR Vietnam,3190000.0,22.0,2488200.0,240.0,5.0,"Điện thoại HONOR X5b Plus 4GB+128GB | Pin 5200mAh 90Hz | Màn hình 6.56"" | BH 18 Tháng Hàng Chính Hãng",70.0,Cao cấp / Premium
Phụ kiện điện thoại & máy tính bảng,Rocoren Official Store,1331667.0,41.0,785683.0,520.0,4.8,Rocoren Pin sạc dự phòng 50000mAh 67.5W/22.5W Power bank | Cổng sạc nhanh USB-C | 6 cổng | Màn hình kỹ thuật số,124.0,Cao cấp / Premium
Thiết bị đeo thông minh,Hoàng Hà Mobile,1590000.0,27.0,1160700.0,20.0,5.0,Đồng hồ thông minh MyKID 4G LITE - Chính hãng (Dùng cho sim Viettel),6.0,Cao cấp / Premium
Phụ kiện Máy tính,BOSSGEAR,1100000.0,10.0,990000.0,0.0,0.0,"Bàn phím cơ Xinmeng M87 Lite, Không dây 3 modes, LED RGB, Mạch Xuôi, Hotswap 5 chân, Full Mod.",0.0,Điện tử & Công nghệ giá cao
Phụ kiện Máy tính,EWEADN,435000.0,12.0,382800.0,2510.0,4.9,"EWEADN | Chuột không dây Bluetooth tai thỏ siêu dễ thương, 2 chế độ (Bluetooth/2.4G), Silent Click (gõ êm), Pin sạc, Thiết kế công thái học, dành cho Nữ, Laptop và Văn phòng",0.0,Điện tử & Công nghệ giá cao
Thiết bị đeo thông minh,HONOR Vietnam,1299000.0,54.0,597540.0,3010.0,5.0,Đồng hồ đeo tay thông minh Honor Band 9 |Màn hình 1.57” | Pin dài 14 ngày| Kháng nước 5ATM | 96 chế độ thể thao | Bảo hành 12 tháng Hàng chính hãng.,796.0,Hàng tiêu dùng cao giá
Phụ kiện Máy tính,LOGITECH Flagship Store,1590000.0,31.0,1097100.0,1690.0,4.8,"Bàn phím game có dây Logitech G213 Prodigy - RGB Lightsync, phím Media chuyên biệt, chống tràn bền bỉ",643.0,Điện tử & Công nghệ giá cao
Thiết bị nhà bếp,PHILIPS Flagship Store,980000.0,2.0,960400.0,1140.0,4.9,Nồi Cơm Điện Philips Dòng 1000 Series Philips HD3008/30 - Hàng Phân Phối Chính Hãng,323.0,Cao cấp / Premium
Phụ kiện Máy tính,WK Store,1550000.0,16.0,1302000.0,10.0,5.0,"Bàn Phím Cơ Dareu EK98 Pro | Bluetooth, 2.4G, Cắm Dây | Cherry PBT | Led RGB | Mới BH 24T",6.0,Điện tử & Công nghệ giá cao
"Thiết bị sưởi, làm lạnh và thông gió",JENNIFEROOM Vietnam,2980000.0,43.0,1698600.0,10.0,5.0,"Quạt sạc điện gấp gọn Jenniferoom Foldable fan 5V, 2A, 8W, 8000mAh - Màu be JRL-FF085COM",0.0,Cao cấp / Premium
Phụ kiện điện thoại & máy tính bảng,Anker Official Store,2490000.0,26.0,1842600.0,900.0,5.0,"sạc dự phòng, Anker Power Bank  25,000mAh Portable Charger with Triple 165W USB-C Ports for Multi-Device Charging, Tích hợp cáp USB-C có thể thu gọn, Built-In and Retractable Cables, for iPhone 17/ 17 Air/ 17 Pro series",257.0,Cao cấp / Premium
Phụ kiện Máy tính,XSmart Store,3350000.0,35.0,2177500.0,10.0,5.0,Bàn Phím Cơ Không Dây Bluetooth LEOBOG K81BT 3 Mode LED RGB Hotswap 5 Pin Cấu Trúc Gasket Lót Foam,0.0,Điện tử & Công nghệ giá cao
